id,country_id,league_id,season,date,home_team_goal,away_team_goal,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA
36,1,1,2008/2009,"2008-11-14 00:00:00",3,2,2.5,3.3,2.75,2.3,3.2,2.75,2.3,3.1,2.6,2.4,3.1,2.6,,,
37,1,1,2008/2009,"2008-11-22 00:00:00",2,0,1.44,4.33,7,1.4,3.85,7.75,1.4,3.9,6,1.5,3.5,6,,,
38,1,1,2008/2009,"2008-11-22 00:00:00",3,1,1.36,4.5,9,1.35,4.25,8,1.35,4,7,1.36,4,7,,,
39,1,1,2008/2009,"2008-11-22 00:00:00",1,2,4.33,3.4,1.85,4.85,3.4,1.65,3.8,3.1,1.8,3.75,3.3,1.8,,,
40,1,1,2008/2009,"2008-11-22 00:00:00",3,2,1.44,4.33,7,1.55,3.45,5.9,1.55,3.5,4.8,1.44,3.6,6.5,,,
41,1,1,2008/2009,"2008-11-22 00:00:00",2,1,1.67,3.75,5.5,1.55,3.5,5.85,1.6,3.4,4.6,1.57,3.5,5,,,
42,1,1,2008/2009,"2008-11-23 00:00:00",2,3,2.1,3.3,3.2,2.05,3.3,3.2,2.2,3.1,2.8,2.2,3.25,2.75,,,
43,1,1,2008/2009,"2008-11-22 00:00:00",2,2,2.4,3.3,2.88,2.3,3.2,2.8,2.2,3.1,2.8,2.2,3.25,2.75,,,
44,1,1,2008/2009,"2008-12-16 00:00:00",1,0,2.38,3.4,2.88,2.25,3.1,2.9,2.3,3,2.7,2.2,3.25,2.75,,,
45,1,1,2008/2009,"2008-11-22 00:00:00",0,2,2.2,3.3,3.3,2.25,3,3,2.3,3.1,2.6,2.2,3,3,,,
46,1,1,2008/2009,"2008-11-30 00:00:00",3,0,1.44,4.2,6,1.32,4.5,8.25,1.3,4.2,8,1.33,4.33,7,,,
47,1,1,2008/2009,"2008-11-29 00:00:00",3,2,1.73,3.4,4.5,1.65,3.45,4.9,1.65,3.4,4.2,1.72,3.4,4,,,
48,1,1,2008/2009,"2008-11-29 00:00:00",4,2,2.2,3.25,3,2.2,3.2,3,2.2,3,2.9,2.25,3.25,2.7,,,
49,1,1,2008/2009,"2008-11-29 00:00:00",4,0,1.29,4.75,9.5,1.3,4.7,8.5,1.4,3.9,6,1.33,4,8,,,
50,1,1,2008/2009,"2008-11-28 00:00:00",0,2,5,3.75,1.67,5.35,3.5,1.6,4.6,3.4,1.6,4.5,3.5,1.61,,,
51,1,1,2008/2009,"2008-11-30 00:00:00",0,0,4.75,3.5,1.67,5.25,3.5,1.6,4.2,3.4,1.65,4.33,3.4,1.66,,,
52,1,1,2008/2009,"2008-11-29 00:00:00",2,0,2.2,3.25,3,2.1,3.1,3.3,2.2,3.1,2.8,2.2,3.2,2.8,,,
53,1,1,2008/2009,"2008-11-29 00:00:00",3,3,2.3,3.2,2.88,2.15,3.25,3.05,2.2,3.1,2.8,2.3,3.2,2.62,,,
54,1,1,2008/2009,"2008-11-29 00:00:00",2,1,1.57,3.6,5.25,1.55,3.45,6,1.6,3.4,4.6,1.57,3.5,5,,,
55,1,1,2008/2009,"2008-12-06 00:00:00",5,1,1.2,6,11,1.2,5.1,12,1.2,5,10,1.17,5.5,12,,,
56,1,1,2008/2009,"2008-12-06 00:00:00",1,2,1.36,4.5,7.5,1.28,4.5,9,1.3,4.2,8,1.29,4.33,9,,,
57,1,1,2008/2009,"2008-12-06 00:00:00",5,2,2.1,3.25,3.25,2.15,3.1,3.1,2.1,3.1,3,2,3.2,3.2,,,
58,1,1,2008/2009,"2008-12-06 00:00:00",1,2,1.67,3.4,5,1.6,3.5,4.9,1.65,3.3,4.4,1.62,3.5,4.5,,,
59,1,1,2008/2009,"2008-12-05 00:00:00",3,1,2.4,3.3,2.88,2.25,3,3,2.2,3.1,2.8,2.38,3.2,2.6,,,
60,1,1,2008/2009,"2008-12-07 00:00:00",2,0,2.88,3.2,2.3,3,3,2.25,2.6,3.1,2.3,2.75,3.2,2.25,,,
61,1,1,2008/2009,"2008-12-06 00:00:00",1,0,3.25,3.3,2.1,2.95,3.25,2.15,2.8,3.1,2.2,2.88,3.3,2.1,,,
62,1,1,2008/2009,"2008-12-07 00:00:00",3,1,3.25,3.25,2.1,3.35,3.2,2,3.2,3.1,2,3,3.2,2.1,,,
63,1,1,2008/2009,"2008-12-06 00:00:00",3,0,2.2,3.25,3,2.15,3.15,3.05,2.4,3.1,2.5,2.2,3.25,2.75,,,
64,1,1,2008/2009,"2008-12-14 00:00:00",1,4,2.62,3.2,2.62,2.25,3.2,2.9,2.1,3.1,3,2.25,3.25,2.7,,,
65,1,1,2008/2009,"2008-12-13 00:00:00",1,0,1.53,4,6,1.55,3.55,5.65,1.55,3.5,4.8,1.5,3.5,6,,,
66,1,1,2008/2009,"2008-12-13 00:00:00",2,1,2.05,3.3,3.6,2.1,3.2,3.2,2.1,3.1,3,2,3.2,3.2,,,
67,1,1,2008/2009,"2008-12-13 00:00:00",1,1,1.5,4,6.5,1.45,3.65,7.15,1.45,3.8,5.4,1.57,3.25,5.5,,,
68,1,1,2008/2009,"2008-12-13 00:00:00",1,1,3.25,3.25,2.2,2.75,3.15,2.35,2.6,3.1,2.3,2.75,3.2,2.25,,,
69,1,1,2008/2009,"2008-12-12 00:00:00",2,1,2.5,3.3,2.75,2.2,3.25,2.95,2.3,3.1,2.6,2.37,3.2,2.6,,,
70,1,1,2008/2009,"2008-12-14 00:00:00",0,3,8,4.75,1.36,7.15,4,1.4,6,3.9,1.4,6,3.75,1.44,,,
71,1,1,2008/2009,"2008-12-13 00:00:00",2,1,2.8,3.25,2.5,2.4,3.2,2.65,2.3,3.1,2.6,2.37,3.2,2.6,,,
72,1,1,2008/2009,"2008-12-13 00:00:00",1,2,2.05,3.3,3.6,1.95,3.05,3.7,1.9,3.2,3.4,2,3.2,3.2,,,
73,1,1,2008/2009,"2008-12-19 00:00:00",2,0,1.57,3.8,6,1.5,3.7,5.7,1.6,3.4,4.6,1.57,3.5,5,,,
74,1,1,2008/2009,"2008-12-21 00:00:00",2,1,1.5,4.2,6.5,1.45,3.6,7,1.5,3.7,5,1.53,3.5,5.5,,,
75,1,1,2008/2009,"2008-12-20 00:00:00",2,2,2.25,3.25,3.25,2.4,3.2,2.7,2.3,3.1,2.6,2.4,3.25,2.5,,,
76,1,1,2008/2009,"2008-12-20 00:00:00",2,0,1.61,3.75,5.5,1.6,3.5,5,1.7,3.3,4,1.62,3.25,5,,,
77,1,1,2008/2009,"2008-12-20 00:00:00",4,3,1.4,4.33,8.5,1.4,3.75,8,1.45,3.8,5.4,1.36,4,7,,,
78,1,1,2008/2009,"2008-12-20 00:00:00",2,2,1.83,3.4,4.5,1.7,3.4,4.6,1.7,3.3,4,1.62,3.25,5,,,
79,1,1,2008/2009,"2008-12-20 00:00:00",5,1,3,3.25,2.4,3,3.2,2.2,2.8,3.1,2.2,2.75,3.25,2.2,,,
80,1,1,2008/2009,"2008-12-21 00:00:00",0,0,2.3,3.25,3.2,2.35,3.15,2.8,2.4,3.1,2.5,2.2,3.25,2.75,,,
81,1,1,2008/2009,"2008-12-20 00:00:00",2,0,1.57,3.8,6,1.6,3.55,4.9,1.65,3.4,4.2,1.67,3.4,4.33,,,
82,1,1,2008/2009,"2009-01-18 00:00:00",4,1,2.6,3.3,2.62,2.55,3.3,2.4,2.5,3.2,2.3,2.5,3.1,2.5,,,
83,1,1,2008/2009,"2009-01-17 00:00:00",2,1,2.1,3.2,3.3,2.15,3.1,3.1,1.8,3.2,3.7,1.8,3.2,4,,,
84,1,1,2008/2009,"2009-01-16 00:00:00",1,2,1.36,4.5,9,1.3,4.5,8.25,1.37,4,7,1.33,4,8,,,
85,1,1,2008/2009,"2009-01-17 00:00:00",1,2,2.8,3.3,2.3,2.9,3.3,2.15,2.5,3.2,2.3,2.7,3.3,2.2,,,
86,1,1,2008/2009,"2009-01-17 00:00:00",3,2,1.2,6.5,13,1.16,6,12,1.2,5,10,1.17,5.5,12,,,
87,1,1,2008/2009,"2009-01-17 00:00:00",3,0,1.45,4,6,1.45,3.6,7,1.33,4.2,8,1.36,4,7,,,
88,1,1,2008/2009,"2009-01-17 00:00:00",2,1,1.67,3.5,4.75,1.65,3.45,4.6,1.7,3.3,4,1.67,3.3,4.5,,,
89,1,1,2008/2009,"2009-01-17 00:00:00",1,1,1.45,3.8,6.5,1.55,3.5,5.5,1.5,3.7,5,1.53,3.5,5.5,,,
90,1,1,2008/2009,"2009-01-18 00:00:00",1,2,2.1,3.3,3.5,2.1,3.15,3.15,2.2,3.1,2.8,2.1,3.2,3,,,
91,1,1,2008/2009,"2009-01-25 00:00:00",3,1,2.7,3.25,2.4,2.75,3.2,2.3,2.9,3.2,2.1,2.75,3.25,2.2,,,
92,1,1,2008/2009,"2009-02-18 00:00:00",1,2,3,3.3,2.2,2.8,3.2,2.3,3.1,3,2.1,2.75,3.25,2.2,,,
93,1,1,2008/2009,"2009-01-25 00:00:00",0,1,3.4,3.25,2,3.4,3.35,1.95,3.3,3.3,1.9,2.75,3.25,2.2,,,
94,1,1,2008/2009,"2009-01-24 00:00:00",2,0,1.44,4,6.5,1.4,3.85,7.1,1.45,3.8,5.4,1.4,3.75,7,,,
95,1,1,2008/2009,"2009-01-24 00:00:00",3,1,2.7,3.2,2.4,2.6,3.25,2.4,2.4,3.2,2.4,2.5,3.2,2.5,,,
96,1,1,2008/2009,"2009-01-24 00:00:00",2,1,2.9,3.2,2.25,2.85,3.25,2.2,2.5,3.2,2.3,2.75,3.25,2.2,,,
97,1,1,2008/2009,"2009-01-24 00:00:00",2,2,2.3,3.25,2.8,2.25,3.2,2.85,2.2,3.2,2.75,2.2,3.25,2.75,,,
98,1,1,2008/2009,"2009-01-24 00:00:00",0,1,1.57,3.6,5.25,1.5,3.65,5.75,1.55,3.5,4.8,1.57,3.5,5,,,
99,1,1,2008/2009,"2009-01-24 00:00:00",0,1,3.2,3.25,2.1,2.75,3.2,2.3,2.5,3.2,2.3,2.6,3.2,2.37,,,
100,1,1,2008/2009,"2008-10-29 00:00:00",2,0,1.33,4.5,8,1.32,4.5,8,1.3,4.2,8,1.33,4,8,,,
101,1,1,2008/2009,"2008-08-23 00:00:00",2,2,1.65,3.4,5,1.65,3.55,4.5,1.5,3.7,5,1.53,3.5,5.5,,,
102,1,1,2008/2009,"2008-08-23 00:00:00",3,0,1.33,4.2,10,1.35,4.25,7.5,1.35,4,7,1.33,4,8,,,
103,1,1,2008/2009,"2008-08-24 00:00:00",3,1,3.6,3.3,1.95,2.9,3.3,2.15,2.75,3.2,2.2,2.8,3.2,2.2,,,
104,1,1,2008/2009,"2008-08-23 00:00:00",1,0,1.5,3.6,6.5,1.6,3.45,5.15,1.7,3.3,4,1.57,3.5,5,,,
105,1,1,2008/2009,"2008-08-23 00:00:00",4,1,1.65,3.6,4.75,1.7,3.45,4.3,1.65,3.3,4.4,1.53,3.5,5.5,,,
106,1,1,2008/2009,"2008-08-23 00:00:00",3,1,2.05,3.3,3.4,2.05,3.2,3.2,2.1,3.1,3,1.91,3.4,3.25,,,
107,1,1,2008/2009,"2008-08-23 00:00:00",2,1,3,3.25,2.2,2.8,3.2,2.25,2.5,3.2,2.3,2.75,3.2,2.25,,,
108,1,1,2008/2009,"2008-08-23 00:00:00",1,1,1.53,3.75,5.5,1.6,3.45,5.2,1.55,3.5,4.8,1.44,3.75,6,,,
109,1,1,2008/2009,"2009-01-31 00:00:00",1,3,4.75,3.6,1.66,4.4,3.35,1.7,4,3.3,1.7,4.2,3.25,1.73,,,
110,1,1,2008/2009,"2009-02-01 00:00:00",1,2,2.4,3.25,2.7,2.3,3.2,2.75,2.4,3.1,2.5,2.2,3.2,2.8,,,
111,1,1,2008/2009,"2009-01-31 00:00:00",1,1,3.25,3.2,2.2,2.8,3.2,2.25,3,3.1,2.1,3.1,3.3,2,,,
112,1,1,2008/2009,"2009-02-01 00:00:00",2,5,2.6,3.25,2.5,2.4,3.2,2.6,2.3,3.1,2.6,2.5,3.1,2.5,,,
113,1,1,2008/2009,"2009-01-31 00:00:00",0,2,1.57,3.5,5.5,1.6,3.5,5,1.55,3.5,4.8,1.62,3.25,5,,,
114,1,1,2008/2009,"2009-01-31 00:00:00",1,1,1.8,3.4,4,1.8,3.2,4.1,1.75,3.3,3.8,1.7,3.25,4.33,,,
115,1,1,2008/2009,"2009-01-31 00:00:00",3,0,1.2,5.5,11,1.2,5.6,10,1.17,5.5,11,1.2,5,11,,,
116,1,1,2008/2009,"2009-01-31 00:00:00",3,1,1.3,5,8.5,1.2,5.6,10,1.2,5,10,1.22,5,10,,,
117,1,1,2008/2009,"2009-01-31 00:00:00",2,1,1.9,3.3,3.6,2,3.25,3.3,2,3.2,3.1,1.91,3.2,3.5,,,
118,1,1,2008/2009,"2009-02-07 00:00:00",0,2,4.33,3.4,1.72,4.6,3.5,1.65,4,3.3,1.7,3.75,3.3,1.8,,,
119,1,1,2008/2009,"2009-02-06 00:00:00",0,2,5,3.75,1.66,4.7,3.4,1.65,4.4,3.3,1.65,4.33,3.4,1.66,,,
120,1,1,2008/2009,"2009-02-07 00:00:00",3,2,1.2,5.5,13,1.17,5.5,13,1.17,5.5,11,1.16,5.5,12,,,
121,1,1,2008/2009,"2009-02-07 00:00:00",1,2,1.66,3.4,4.75,1.7,3.3,4.55,1.65,3.3,4.4,1.57,3.5,5,,,
122,1,1,2008/2009,"2009-02-08 00:00:00",2,2,1.57,3.5,5.5,1.55,3.5,5.75,1.55,3.5,4.8,1.57,3.5,5,,,
123,1,1,2008/2009,"2009-02-08 00:00:00",1,0,2,3.2,3.5,2,3.2,3.4,1.9,3.2,3.4,1.9,3.2,3.5,,,
124,1,1,2008/2009,"2009-02-07 00:00:00",1,5,2.5,3.2,2.62,2.1,3.2,3.1,2.3,3.1,2.6,2.25,3.25,2.7,,,
125,1,1,2008/2009,"2009-02-07 00:00:00",2,0,1.57,3.5,5.5,1.6,3.4,5.2,1.6,3.4,4.6,1.57,3.5,5,,,
126,1,1,2008/2009,"2009-02-07 00:00:00",2,2,3.1,3.2,2.15,3,3.3,2.1,3.1,3.2,2,3.2,3.2,2,,,
127,1,1,2008/2009,"2009-02-15 00:00:00",0,1,4.33,3.5,1.72,4.2,3.3,1.75,4.2,3.4,1.65,4.33,3.4,1.67,,,
128,1,1,2008/2009,"2009-02-15 00:00:00",0,2,1.9,3.25,3.8,1.85,3.25,3.75,1.75,3.3,3.9,1.8,3.3,3.75,,,
129,1,1,2008/2009,"2009-02-14 00:00:00",1,1,2.15,3.3,3.1,2.15,3.3,2.9,2,3.3,3,2.1,3.2,3,,,
130,1,1,2008/2009,"2009-02-14 00:00:00",3,3,2.7,3.3,2.37,2.7,3.25,2.3,2.5,3.2,2.3,2.5,3.2,2.4,,,
131,1,1,2008/2009,"2009-02-14 00:00:00",1,0,1.57,3.5,5.75,1.55,3.4,5.7,1.55,3.5,4.8,1.5,3.6,5.5,,,
132,1,1,2008/2009,"2009-02-14 00:00:00",2,1,1.66,3.4,5,1.7,3.25,4.6,1.65,3.4,4.2,1.62,3.5,4.5,,,
133,1,1,2008/2009,"2009-02-14 00:00:00",1,1,2.1,3.3,3.2,2.2,3.2,2.9,2.1,3.2,2.9,2.25,3.25,2.7,,,
134,1,1,2008/2009,"2009-02-14 00:00:00",4,0,1.22,5.75,10,1.2,5.5,10.5,1.15,6,12,1.2,5,11,,,
135,1,1,2008/2009,"2009-02-14 00:00:00",0,0,2.4,3.3,2.7,2.25,3.25,2.8,2.3,3.2,2.5,2.38,3.2,2.5,,,
136,1,1,2008/2009,"2009-02-22 00:00:00",1,1,2.7,3.2,2.45,2.65,3.15,2.4,2.6,3.1,2.3,2.5,3.3,2.38,,,
137,1,1,2008/2009,"2009-02-22 00:00:00",4,2,2.25,3.2,3,2.2,3.2,3,2.2,3.1,2.8,2.2,3,3,,,
138,1,1,2008/2009,"2009-02-21 00:00:00",3,2,2.1,3.25,3.25,2.1,3.2,3.1,2,3.2,3.1,2.1,3.3,2.88,,,
139,1,1,2008/2009,"2009-02-21 00:00:00",0,6,3,3.2,2.2,2.75,3.2,2.3,2.8,3.1,2.2,2.75,3.25,2.2,,,
140,1,1,2008/2009,"2009-02-21 00:00:00",1,1,2.1,3.4,3.1,2.1,3.2,3,1.9,3.2,3.4,1.91,3.25,3.4,,,
141,1,1,2008/2009,"2009-02-21 00:00:00",0,0,1.8,3.4,4,1.8,3.25,4,1.75,3.2,4,1.83,3.3,3.6,,,
142,1,1,2008/2009,"2009-02-21 00:00:00",1,2,2.3,3.2,2.87,2.3,3.15,2.8,2.4,3.1,2.5,2.25,3.25,2.7,,,
143,1,1,2008/2009,"2009-02-20 00:00:00",1,1,1.4,4.5,8,1.5,3.6,6,1.45,3.6,5.8,1.44,3.6,6.5,,,
144,1,1,2008/2009,"2009-02-21 00:00:00",1,3,1.66,3.4,5,1.7,3.1,4.8,1.7,3.3,4,1.67,3.4,4.33,,,
145,1,1,2008/2009,"2009-02-28 00:00:00",1,1,5.75,3.75,1.55,5.5,3.65,1.55,4.8,3.5,1.55,5,3.5,1.57,,,
146,1,1,2008/2009,"2009-02-27 00:00:00",2,1,3,3.4,2.3,2.95,3.25,2.2,2.8,3.1,2.2,2.75,3.25,2.2,,,
147,1,1,2008/2009,"2009-02-28 00:00:00",3,0,2,3.4,3.4,1.8,3.35,4.05,1.8,3.2,3.7,1.9,3.2,3.5,,,
148,1,1,2008/2009,"2009-03-01 00:00:00",4,0,1.44,3.75,7.5,1.5,3.55,6.5,1.4,3.9,6,1.44,3.6,6.5,,,
149,1,1,2008/2009,"2009-03-01 00:00:00",0,1,2.62,3.25,2.45,2.7,3,2.5,2.5,3.1,2.4,2.5,3.25,2.37,,,
150,1,1,2008/2009,"2009-02-28 00:00:00",2,1,1.36,4.5,6.5,1.3,4.55,9,1.3,4.2,8,1.25,5,8,,,
151,1,1,2008/2009,"2009-02-28 00:00:00",3,0,1.66,3.75,4.75,1.6,3.5,5,1.6,3.4,4.6,1.66,3.4,4.33,,,
152,1,1,2008/2009,"2009-02-28 00:00:00",4,0,1.85,3.3,4,1.85,3.4,3.75,1.8,3.2,3.7,1.83,3.3,3.6,,,
153,1,1,2008/2009,"2009-02-28 00:00:00",1,1,2,3.25,3.5,1.9,3.25,3.75,2,3.2,3.1,2,3.2,3.2,,,
154,1,1,2008/2009,"2009-03-08 00:00:00",1,3,2.8,3.2,2.37,3.1,3,2.2,2.8,3.1,2.2,3.2,3.2,2,,,
155,1,1,2008/2009,"2009-03-06 00:00:00",0,1,6.5,3.6,1.57,6.2,3.5,1.5,5,3.7,1.5,5.5,3.6,1.5,,,
156,1,1,2008/2009,"2009-03-07 00:00:00",2,0,1.4,4.5,8,1.35,4,9,1.35,4,7,1.36,4,7,,,
157,1,1,2008/2009,"2009-03-07 00:00:00",2,3,2.4,3.1,3.1,2.25,3.1,2.9,2.2,3.1,2.8,2.2,3.2,2.8,,,
158,1,1,2008/2009,"2009-03-07 00:00:00",4,3,1.4,4.5,8,1.35,3.85,9,1.35,4,7,1.36,4,7,,,
159,1,1,2008/2009,"2009-03-08 00:00:00",0,1,1.8,3.4,4.2,1.85,3.2,3.85,1.8,3.2,3.7,1.73,3.4,4,,,
160,1,1,2008/2009,"2009-03-07 00:00:00",2,0,1.85,3.6,4,,,,2.1,3.1,3,,,,,,
161,1,1,2008/2009,"2009-03-07 00:00:00",2,0,1.28,5.5,9.5,1.25,5,10,1.25,4.5,9,1.29,4.5,8,,,
162,1,1,2008/2009,"2009-03-07 00:00:00",0,0,2.5,3.25,2.8,2.4,3.2,2.6,2.3,3.1,2.6,2.38,3.2,2.6,,,
163,1,1,2008/2009,"2009-03-13 00:00:00",2,1,4.5,3.6,1.75,4.7,3.3,1.7,4.2,3.2,1.7,4,3.4,1.72,,,
164,1,1,2008/2009,"2009-03-15 00:00:00",2,0,1.57,3.5,6,1.55,3.55,5.65,1.5,3.7,5,1.53,3.5,5.5,,,
165,1,1,2008/2009,"2009-03-14 00:00:00",2,0,,,,,,,,,,,,,,,
166,1,1,2008/2009,"2009-03-14 00:00:00",0,0,2.1,3.25,3.6,1.85,3.25,3.95,2,3.1,3.2,1.83,3.3,3.6,,,
167,1,1,2008/2009,"2009-03-14 00:00:00",1,0,2.88,3.4,2.38,2.7,3.2,2.4,2.4,3.2,2.4,2.6,3.2,2.37,,,
168,1,1,2008/2009,"2009-03-15 00:00:00",1,4,1.8,3.4,4,1.75,3.3,4.35,1.75,3.4,3.7,1.75,3.3,4,,,
169,1,1,2008/2009,"2009-03-14 00:00:00",0,0,1.75,3.5,4.75,1.6,3.55,5.05,1.65,3.4,4.2,1.61,3.25,5,,,
170,1,1,2008/2009,"2009-03-14 00:00:00",1,0,2.7,3.25,2.62,2.4,3.2,2.6,2.3,3,2.7,2.25,3.2,2.75,,,
171,1,1,2008/2009,"2009-03-14 00:00:00",1,2,4.33,3.6,1.8,4,3.3,1.8,,,,3.6,3.3,1.83,,,
172,1,1,2008/2009,"2009-03-20 00:00:00",2,3,3.75,3.3,2,3.75,3.15,1.9,3.3,3.3,1.9,3.75,3.3,1.8,,,
173,1,1,2008/2009,"2009-03-22 00:00:00",1,0,4.75,3.5,1.66,4.8,3.6,1.6,4.6,3.4,1.6,4.33,3.4,1.67,,,
174,1,1,2008/2009,"2009-03-22 00:00:00",1,0,1.65,3.6,4.75,1.6,3.4,5.25,1.7,3.3,4,1.57,3.5,5,,,
175,1,1,2008/2009,"2009-03-21 00:00:00",0,2,2.25,3.2,3,2.4,3.2,2.65,2.2,3.2,2.75,2.5,3.25,2.4,,,
176,1,1,2008/2009,"2009-03-21 00:00:00",3,1,1.57,3.75,5.25,1.5,3.7,5.8,1.5,3.7,5,1.53,3.5,5.5,,,
177,1,1,2008/2009,"2009-03-21 00:00:00",1,0,2.2,3.3,3,2.2,3.15,3,2.2,3.2,2.75,2.2,3.25,2.75,,,
178,1,1,2008/2009,"2009-03-21 00:00:00",0,1,1.57,3.75,5.25,1.71,3.4,4.3,1.6,3.4,4.6,,,,,,
